job_id,roast_amount_kg,1st_malt_amount_kg,2nd_malt_amount_kg,mt_temperature,mt_time,wk_temperature,wk_steam,wk_time,total_cold_wort,ph,extract,woc_time,whp_transfer_time,whp_rest_time,1st_malt_color,2nd_malt_color,divide__total_cold_wort__woc_time,multiply__1st_malt_amount_kg__extract,multiply__2nd_malt_amount_kg__ph,divide__woc_time__whp_transfer_time,multiply__whp_rest_time__2nd_malt_color,multiply__mt_time__wk_time,color
2449961430,64.39249344,14109.64375,5989.57771,67.24327087,6791.85,105.1680393,6654.25,7177.775,961.05,5.627645648,15.48232679,3132.55,732.075,14.49458333,6.127499795,6.019999897,0.3066968773435879,218450.11542798104,33707.2209330393,4.2731644101899535,87.25739015365791,48750371.13375,19.13771801
2449961461,64.82248688,14119.14658,6070.79375,66.96790218,6771.425,105.2028961,6288.75,6554.275,966.425,5.627645648,15.52686507,3159.425,739.6,14.49458333,6.127499795,6.019999897,0.3057895694408188,219226.083851212,34164.276027093096,4.266034296516338,87.25739015365791,44381781.591875,19.1900032
2449961521,64.28498688,14051.00271,6067.880542,67.10732937,6861.725,105.2028961,6321.0,6589.75,963.2,5.589093518,15.32142628,3171.25,768.625,14.49458333,6.127499795,6.019999897,0.3036330680116637,215281.40218134524,33913.951805290526,4.120513236966055,87.25739015365791,45217052.31875,18.39421229
2449961557,64.17751312,14033.21167,6070.030542,67.17704296,6518.8,105.2028961,6428.5,6585.45,961.05,5.637406063,15.46205552,3182.0,1241.625,14.49458333,6.127499795,6.019999897,0.3019321394910462,216982.29796545196,34219.22698006598,2.560708178251685,87.25739015365791,42929231.46,18.53852148
2449961582,64.17751312,14127.42429,6070.25625,67.03761578,6653.175,105.1680393,6278.0,6523.1,1010.5,5.666686285,14.98040431,3268.0,862.15,14.49458333,6.127499795,6.019999897,0.3091159375955949,211634.5277231147,34398.23783831053,3.786132190233448,87.25739015365791,43399325.8425,18.04284964
2449961880,64.50006561,14116.19033,6160.438147,66.90167017,6542.45,105.1331825,7052.0,6749.925,953.525,5.536389017,14.23062027,3189.525,724.55,14.49458333,6.127499795,6.019999897,0.2988614726416498,200882.144245276,34106.582096958635,4.396009923506306,87.25739015365791,44161046.81625,13.10391533
2449961932,64.60747375,14025.08408,6022.6875,66.96790218,6491.925,105.1680393,6740.25,6574.7,963.2,5.598853421,14.83122234,3143.3,725.625,14.49458333,6.127499795,6.019999897,0.3063320929936711,208009.1403276744,33720.14451298894,4.325890246000344,87.25739015365791,42682459.2975,13.10391533
2449961966,64.39252625,14124.52158,6070.525,66.90167017,6555.35,105.2028961,6761.75,6542.45,963.2,5.589093518,15.50957866,3140.075,727.775,14.49458333,6.127499795,6.019999897,0.3066466098389883,219065.37847987752,33928.73192835695,4.3087029604473255,87.25739015365791,42888049.6075,14.10571504
2449962012,64.17751312,14099.25908,6070.299292,67.00275898,6604.8,105.1331825,6525.25,6466.125,964.275,5.584701562,15.33276756,3139.0,724.55,14.49458333,6.127499795,6.019999897,0.307093949044586,216180.66224185945,33900.80993783989,4.326373096271794,87.25739015365791,42707462.4,13.99173126
2449962039,28.27248688,14117.70625,6070.406897,67.00275898,6501.6,105.2028961,6439.25,6465.05,962.125,5.603733885,15.53436081,3136.85,725.625,14.49458333,6.127499795,6.019999897,0.3066191819239288,219309.54269709205,34016.9448244566,4.317013590228798,87.25739015365791,42033169.080000006,13.34129422
2449962079,24.18756561,14116.94304,6073.96521,66.96790218,6619.85,105.2028961,6321.0,6417.75,969.65,5.601293653,15.39139208,3149.75,728.85,14.49458333,6.127499795,6.019999897,0.3077521225105133,217279.40529966712,34022.06277931581,4.3156127971501,87.25739015365791,42484542.337500006,12.79333615
2449962113,23.43498688,14029.50271,5984.836792,67.00275898,6594.05,105.269124,6697.25,6788.625,951.375,5.541269481,15.46409464,3137.925,721.325,14.49458333,6.127499795,6.019999897,0.3030894334843935,216953.5576595765,33163.593464275546,4.344201017547503,87.25739015365791,44764532.68125,13.7334383
2449962144,64.28505249,13986.18042,6068.525647,66.96790218,6748.85,105.4085594,6546.75,6710.15,947.075,5.598853421,15.5333838,3094.925,739.6,14.49458333,6.127499795,6.019999897,0.3059101883928066,217252.7083599052,33976.78557913219,4.178942749122333,87.25739015365791,45285795.8275,14.30231044
2449962181,23.43498688,13803.26875,5978.55896,66.93304129,6804.75,105.2028961,6536.0,6839.15,953.525,5.642286015,15.4937183,3102.45,724.55,14.49458333,6.127499795,6.019999897,0.3072467737517924,213863.9576316931,33732.739609860946,4.275997519123424,87.25739015365791,46538705.9625,12.85503371
2449962203,25.69246063,13966.07771,5807.6875,67.27812767,6717.675,105.1331825,6783.25,6807.975,959.975,5.656925869,15.5806814,3127.175,728.85,14.49458333,6.127499795,6.019999897,0.3068802097069377,217601.0072071516,32853.65765781794,4.284681783928205,87.25739015365791,45733763.458125,13.23776748
2449962241,64.39252625,13959.4125,6069.18125,67.00275898,6649.95,105.1680393,6589.75,6794.0,955.675,5.603733885,15.58089259,3118.575,723.475,14.49458333,6.127499795,6.019999897,0.3063478198151992,217500.10678200336,34010.07662483165,4.30459988267366,87.25739015365791,45179760.3,13.77526748
2449962265,29.025,14040.46792,6075.3625,67.24327087,7091.775,105.1331825,6654.25,6614.475,984.7,5.627645648,15.41418073,3191.675,751.425,14.49458333,6.127499795,6.019999897,0.3084247535373942,216422.3100526472,34189.9873331474,4.241851347310364,87.25739015365791,46908368.443125,12.77242208
2449962478,64.60747375,14021.17146,6072.449292,66.86681337,7006.85,105.0634689,7073.5,7269.15,961.05,5.521749163,14.96599358,3170.175,740.675,14.49458333,6.127499795,6.019999897,0.3030580147737037,209840.7620544392,33530.541795460944,4.274345232076045,87.25739015365791,50933843.6775,13.00561763
2449962515,24.40251312,14021.92417,6075.201355,66.96790218,7214.325,105.1680393,6589.75,6551.05,955.675,5.623253691,15.10261633,3122.875,739.6,14.49458333,6.127499795,6.019999897,0.3059261334080269,211767.7409478637,34162.39844307196,4.216682419659735,87.25739015365791,47261403.79125,11.91493156
2449962576,24.93994751,14011.44292,6079.232605,66.86681337,6773.575,105.0634689,6933.75,6787.55,963.2,5.656925869,15.55894972,3141.15,734.225,14.49458333,6.127499795,6.019999897,0.3065416991550371,218003.33589693,34389.76818689276,4.272365602366622,87.25739015365791,45975978.99125,13.12378371
2449962593,23.32751312,14005.85271,6074.663855,66.96790218,6634.9,105.1680393,6675.75,6788.625,963.2,5.661806333,15.47417543,3135.775,736.375,14.49458333,6.127499795,6.019999897,0.3070669716508197,216729.0218812809,34393.5702850852,4.252619087981014,87.25739015365791,45041848.0125,12.81425023
2449962645,24.50998688,14044.70283,6071.911792,66.96790218,6511.275,105.1680393,6632.75,6601.575,959.975,5.666686285,15.5526145,3135.775,733.15,14.49458333,6.127499795,6.019999897,0.3060388456296674,218431.84888204903,34407.61927545617,4.271300143022543,87.25739015365791,42984670.258125,12.88640585
2449962687,24.61746063,14020.99929,6071.0625,67.00275898,6676.825,105.2377529,6439.25,7131.55,964.275,5.666686285,15.44320414,3132.55,728.85,14.49458333,6.127499795,6.019999897,0.3077260614957476,216529.15428226505,34402.806604127814,4.292046310885799,87.25739015365791,47616111.32875,12.91254845
2449963112,24.40251312,14088.24033,6077.286792,66.86681337,6797.225,105.5445009,6536.0,6630.6,965.35,5.603733885,15.60399085,3137.925,733.15,14.49458333,6.127499795,6.019999897,0.3075415946542207,219832.773201921,34055.49792519335,4.274228699856978,87.25739015365791,45069680.08500001,13.04117208
2449963187,23.65,14087.06875,6073.75,66.93304129,6571.475,105.478273,7310.0,6986.425,966.425,5.488077497,15.33527212,3190.6,983.625,14.49458333,6.127499795,6.019999897,0.302802669507457,216029.03265439827,33333.21069740375,3.240421480258982,87.25739015365791,45911117.22687501,13.34129422
2449963222,64.17751312,14093.14292,6076.856897,77.36932602,6774.65,105.5131298,6686.5,6915.475,964.275,5.743790543,14.92189,3137.925,733.15,14.49458333,6.127499795,6.019999897,0.3071991207180802,210296.3284065188,34904.19317615293,4.274228699856978,87.25739015365791,46849922.70875,13.2168534
2449963247,64.5,14089.38042,6071.750647,66.90167017,6661.775,105.5793577,6847.75,6651.025,959.975,5.589093518,15.35821251,3136.85,731.0,14.47666667,6.019999897,6.127499795,0.3059339993944899,216387.69862459303,33935.582184060004,4.2853142076502735,88.70577205270834,44307632.06937499,13.85787911
2449963319,24.50998688,14089.53054,6084.23125,66.96790218,6745.625,105.5793577,6880.0,6674.675,965.35,5.59397347,15.74229391,3146.525,731.0,14.49458333,6.127499795,6.019999897,0.3067012970508574,221801.53081460105,34035.028197844935,4.298531420765028,87.25739015365791,45024854.546875,13.15515585
2449963350,26.55251312,14082.98396,6074.706897,66.90167017,6647.8,105.5445009,6783.25,6612.325,961.05,5.623253691,14.8615416,3129.325,729.925,14.49458333,6.127499795,6.019999897,0.3070128501034238,209294.85197367275,34159.61798029841,4.281321613024592,87.25739015365791,43957414.135,11.68801074
2449963388,64.28492126,14102.75283,6067.611792,66.86681337,6575.775,105.5445009,6912.25,6850.975,971.8,5.637406063,15.16789747,3156.2,742.825,14.49458333,6.127499795,6.019999897,0.3078043836310655,213909.10897019232,34205.591504151096,4.243202366147951,87.25739015365791,45050470.130625,12.98993156
2449963598,23.32751312,14136.73396,6065.63396,66.86681337,6605.875,105.478273,7439.0,7086.4,964.275,6.124432397,14.76466329,3174.475,965.35,14.49458333,6.127499795,6.019999897,0.3036632314850534,208724.11693970836,37148.5651329674,3.285015781031717,87.25739015365791,46811872.6,12.19413962
2449963627,51.38498688,14568.02417,6068.751355,66.96790218,6563.95,105.4434162,6643.5,6654.25,964.275,5.724270737,15.12923462,3139.0,762.175,14.49458333,6.127499795,5.9125,0.307093949044586,220403.0556177608,34739.1757915556,4.113080224063944,85.699223938625,43678164.2875,12.96901748
2449963665,64.17751312,13883.625,6065.41875,66.90167017,6583.3,105.478273,6761.75,6855.275,962.125,5.772582769,14.95815849,3136.85,746.05,14.49458333,5.9125,6.019999897,0.3066191819239288,207673.46316572625,35013.13176301951,4.198982665149589,87.25739015365791,45130331.9075,13.16561289
2449963705,23.97248688,13965.80896,6067.407605,66.96790218,6734.875,105.478273,6589.75,6683.275,965.35,5.753062963,14.6884771,3146.525,736.375,14.49458333,5.9125,6.019999897,0.3067012970508574,205136.46509193484,34906.17797375003,4.267197830140702,87.25739015365791,45011021.715625,11.54265585
2449963739,26.76752625,13951.35,6067.074292,66.90167017,6653.175,105.4434162,6546.75,6529.55,963.2,5.661806333,15.03855416,3139.0,742.825,14.49458333,5.9125,6.019999897,0.3067515923566879,209808.132580116,34350.59964922709,4.220078647531341,87.25739015365791,43442238.82125,12.05924075
2449963781,31.175,14033.26521,6070.25625,67.27812767,7128.325,105.4085594,6632.75,6591.9,971.8,5.705238414,14.76918955,3154.05,740.675,14.49458333,5.9125,6.019999897,0.3080141360675741,207259.95389191053,34632.25914032359,4.252603903326929,87.25739015365791,46989205.5675,11.80094779
2449963832,27.73498688,14048.68054,6075.405542,66.90167017,6819.8,105.478273,6697.25,6815.5,961.05,5.589093518,15.42441223,3159.425,734.225,14.49458333,5.9125,5.9125,0.304088848809891,216692.639936539,33956.00973401348,4.297221938862253,85.699223938625,46480346.9,13.83696504
2449963875,27.84259186,14015.14033,6065.63396,66.86681337,6738.1,105.4085594,6708.0,6815.5,964.275,5.632526112,14.90067451,3144.375,741.75,14.49458333,5.9125,6.019999897,0.3065691690180026,208835.044269304,34164.84166553396,4.233423089868731,87.25739015365791,45923520.55,12.04982941
2449963884,37.40998688,14027.94375,6068.794397,66.86681337,6915.475,105.3737026,6622.0,7055.225,957.825,5.690598559,15.36249528,3123.95,747.125,14.49458333,5.9125,6.019999897,0.3065089041424663,215504.2196474805,34535.07265043547,4.175705931495405,87.25739015365791,48790232.106875,12.91777697
2449963932,32.25,14030.94304,6066.870105,66.86681337,6774.65,105.3737026,6503.75,6520.95,964.275,5.671078241,15.25522451,3144.375,729.925,14.49458333,5.9125,6.019999897,0.3065691690180026,214045.18616222191,34405.695043438885,4.301911960871498,87.25739015365791,44177153.9175,12.7316386
2449963963,28.16494751,14024.12771,6069.18125,66.93304129,6784.325,105.4085594,6170.5,6286.6,967.5,5.675958192,15.26647301,3154.05,749.275,14.49458333,5.9125,6.019999897,0.3066512416601955,214098.9671735081,34448.4190346703,4.203858585185432,87.25739015365791,42650337.545,12.63856993
2449964002,64.5,14012.93679,6072.40625,66.93304129,6649.95,105.4085594,6579.0,6524.175,976.1,5.55542134,15.3754087,3173.4,747.125,14.49458333,5.9125,6.019999897,0.3074911794354839,215454.63023351607,33734.775266399374,4.241804511278196,87.25739015365791,43385437.54125,13.25868156
2449964178,27.73498688,14008.21792,6070.47146,67.03761578,6741.325,105.4085594,8202.25,7630.35,963.2,5.449524856,15.5604706,3170.175,936.325,14.49458333,5.9125,6.019999897,0.3037359969096628,217974.4631025532,33081.18510890861,3.382151334915851,87.25739015365791,51438669.213750005,31.667
2449964253,27.73505249,14004.29375,6076.007605,66.93304129,6756.375,105.3737026,6514.5,6425.275,958.9,2.310204142,15.17657579,3119.65,729.925,14.49458333,5.9125,6.019999897,0.3072757278131158,212537.22548229832,14036.817935894498,4.268084960837296,87.25739015365791,43411567.378125,31.667
2449964279,27.62757874,14017.77429,6063.580542,66.90167017,6831.625,105.303989,6600.5,7409.975,961.05,2.310204142,15.35589043,3134.7,736.375,14.49458333,5.9125,6.019999897,0.3064865899161272,215255.40606971105,14008.108883479004,4.2511612137650445,87.25739015365791,50622170.459375,31.667
2449964316,64.82235565,14021.80554,6072.35271,66.86681337,7204.65,105.4434162,6503.75,6616.625,950.3,2.300444239,15.5546813,3100.3,728.85,14.49458333,5.9125,6.019999897,0.3064198884338825,218104.7164252744,13969.108808895538,4.247859149140234,87.25739015365791,47670467.30625,31.667
2449964357,27.95,14012.84021,6067.988147,66.86681337,6797.225,105.478273,6374.75,6614.475,952.45,2.295564032,15.45803366,3102.45,728.85,14.49458333,5.9125,6.019999897,0.3069003850553417,216610.95563838148,13929.45533685553,4.250804959923271,87.25739015365791,44960074.83187501,31.667
2449964385,27.62751312,14018.69917,6059.72146,66.86681337,6714.45,105.478273,6579.0,6828.4,956.75,5.560301292,15.51077302,3112.125,725.625,14.49458333,5.9125,6.019999897,0.3073278458140935,217440.8608615324,33693.877063198124,4.282986409771202,87.25739015365791,45848950.38,31.667
2449964559,27.95006561,13942.69646,6077.78125,71.13683243,6705.85,105.4957014,6600.5,6889.675,948.15,5.59397347,15.3909169,3125.025,728.85,14.49458333,6.019999897,6.019999897,0.3033085148071432,214590.88257778416,33998.94706896344,4.281735973145167,87.25739015365791,46201127.09875,31.667
2449964642,27.73505249,14042.13396,6069.12771,67.00275898,6752.075,105.478273,6643.5,6769.275,946.0,5.565181243,15.48137438,4205.4,728.85,14.49458333,6.019999897,6.019999897,0.2248953974895397,217391.53292887192,33775.79569306354,5.762005891621565,87.25739015365791,45706652.495625,31.667
2449964693,23.54252625,14042.28408,6074.975647,66.96790218,6718.75,105.4434162,6643.5,6769.275,950.3,5.550541389,15.52754118,3106.75,723.475,14.49458333,6.019999897,6.019999897,0.3057839272785777,218042.1443134584,33719.40376584056,4.288277718347769,87.25739015365791,45481066.40625,31.667
2449964714,23.54246063,14032.99646,6075.3625,67.31298447,6730.575,105.3737026,6482.25,6590.825,958.9,5.536389017,15.47920711,3125.025,733.15,14.49458333,6.019999897,6.019999897,0.3067473868571108,217219.65857823685,33635.570219293666,4.256657358850371,87.25739015365791,44360041.974375,31.667
2449964753,26.12248688,14033.68408,6073.320105,66.93304129,6775.725,105.3388458,6686.5,6639.2,961.05,5.55542134,15.48203102,3119.65,728.85,14.49458333,6.019999897,6.019999897,0.3079646868440869,217269.9322514402,33739.85211596804,4.274371446187573,87.25739015365791,44985393.42,31.667
2449965096,25.90753937,14023.95554,6069.288855,67.45241575,6715.525,105.303989,6837.0,6761.75,953.525,4.726305282,14.34711885,3137.925,750.35,14.49458333,5.9125,6.019999897,0.3037743813566746,201203.35687949596,28685.311973370237,4.176382511479337,87.25739015365791,45408701.16875,31.667
2449965132,25.04748688,14017.77429,6074.169397,66.90167017,6735.95,105.3388458,6804.75,6588.675,952.45,4.663352883,14.73047236,3105.675,721.325,14.49458333,5.9125,6.019999897,0.3065817956496898,206488.4367275636,28325.99536933032,4.299553525075278,87.25739015365791,44380985.36625,31.667
2449965150,64.60747375,14025.29929,6069.71875,66.90167017,6604.8,105.3388458,7127.25,6723.05,962.125,5.623253691,15.44206002,3135.775,725.625,14.49458333,5.9125,6.019999897,0.3067242629771022,216579.5134346434,34131.568364269406,4.315534147600206,87.25739015365791,44404400.64,13.95617682
2449965211,28.16501312,14024.76179,6068.10625,67.82887735,6458.6,105.303989,6944.5,6701.55,966.425,5.589093518,14.8758821,3145.45,727.775,14.49458333,5.9125,6.019999897,0.3071477379268699,208630.70286862497,33915.21330841029,4.316078350656924,87.25739015365791,43282630.830000006,12.61765585
2449965230,38.91501312,14001.3375,6080.511792,67.20841408,6715.525,105.3737026,6794.0,6612.325,965.35,5.656925869,15.22601554,3144.375,731.0,14.49458333,5.9125,6.019999897,0.3069109406668521,213184.58235578475,34397.004452924346,4.295594262295082,87.25739015365791,44405233.845625,12.79333615
2449965262,27.73498688,14016.28042,6071.27771,66.96790218,6630.6,105.3737026,6611.25,6519.875,978.25,5.632526112,15.21304625,3171.25,787.975,14.49458333,5.9125,6.019999897,0.3083773346993459,213230.3222824294,34196.63023477857,4.019455622801736,87.25739015365791,43230683.175,12.24537911
2449965430,27.62751312,14111.14917,6075.84646,67.24327087,6827.325,105.6142145,6987.5,6897.2,939.55,5.753062963,15.6740484,3209.95,722.4,14.49458333,5.9125,6.019999897,0.292608106635108,221178.83507019983,34954.72723790066,4.437309925352502,87.25739015365791,47089425.99,13.54730096
2449965461,64.39252625,14099.20554,6079.232605,67.10732937,6684.35,105.7187931,6761.75,6718.75,943.85,5.565181243,15.35463917,3087.4,728.85,14.49458333,5.9125,6.019999897,0.3056113197772309,216488.213650365,33832.03126518003,4.230184284442009,87.25739015365791,44910476.5625,13.12378371
2449965501,26.55251312,14124.58667,6068.686792,77.40418282,6652.1,105.5131298,6546.75,6812.275,941.7,5.439764953,15.46663406,3079.875,725.625,14.49458333,5.9125,6.019999897,0.3056599180427638,218459.813273644,33012.229721855605,4.23860313091347,87.25739015365791,45315934.5275,12.75255268
2449965534,26.65998688,14090.65908,6076.588147,67.03761578,6789.7,105.5131298,6579.0,6858.5,933.1,5.531509066,15.61388865,3053.0,720.25,14.49458333,5.9125,6.019999897,0.3055337262606418,220009.98188023144,33612.702425478645,4.232928942807626,87.25739015365791,46567157.45,12.34890585
2449965584,26.55251312,13961.39033,6068.686792,66.90167017,7025.125,105.303989,6579.0,6771.425,954.6,5.526629114,15.39936301,3116.425,755.725,14.49458333,5.9125,6.019999897,0.3062142633744196,214996.5178159737,33539.38110841447,4.118305857477948,87.25739015365791,47570107.053125,12.49426074
2449965617,48.26752625,14084.20908,6072.1375,66.90167017,6705.85,105.3737026,6546.75,6533.85,950.3,5.584701562,15.50460849,3090.625,734.225,14.49458333,5.9125,6.019999897,0.3073788056442809,218370.1476767031,33911.075780928775,4.203645142643408,87.25739015365791,43815018.02250001,13.10391533
2449965657,64.28492126,14090.65908,6070.836792,67.27812767,7162.725,105.2377529,6794.0,6657.475,956.75,5.796494532,15.41268702,3146.525,743.9,14.49458333,6.019999897,6.019999897,0.3039689915092016,217174.91830556112,35189.57226949242,4.224090481943885,87.25739015365791,47685662.619375005,14.32217882
2449965693,64.60760498,14092.27158,6081.651355,66.96790218,6711.225,105.1854677,6923.0,6691.875,963.2,5.844807076,15.16209331,3143.3,735.3,14.49458333,6.019999897,6.019999897,0.3063320929936711,213668.33664582117,35546.07887346899,4.269047942414777,87.25739015365791,44910678.796875,14.0231034
2449965737,23.43498688,14081.46804,6071.707605,67.14218616,6538.15,105.269124,6493.0,6512.35,963.2,5.854566979,15.35230992,3139.0,743.9,14.49458333,6.019999897,6.019999897,0.3067515923566879,216183.0614786549,35547.21885037617,4.213988454826152,87.25739015365791,42578721.1525,13.46468933
2449965770,64.28492126,14086.47771,6072.89021,66.93304129,6594.05,105.269124,6546.75,6742.4,957.825,5.854566979,15.22328339,3128.25,742.825,14.49458333,6.019999897,6.019999897,0.3060877206998482,214442.44214624824,35554.14249055838,4.205626323395959,87.25739015365791,44459722.72,13.52743258
2449965802,25.69246063,14094.42158,6079.006897,67.34784126,6639.2,105.303989,6536.0,6542.45,954.6,5.806254947,15.21967673,3113.2,735.3,14.49458333,6.019999897,6.019999897,0.3065313724230942,214512.54014393585,35296.263868553375,4.228167866358821,87.25739015365791,43436634.04,12.84457667
2449965828,25.58498688,14094.05625,6435.605603,81.45286121,6694.025,105.269124,6482.25,6547.825,954.6,5.806254947,15.24899489,3109.975,729.925,14.49458333,6.019999897,6.019999897,0.3068491389355427,214920.19173562256,37366.76686935967,4.254848308649999,87.25739015365791,43831304.245625,12.51413014
2449965864,24.725,14072.65283,5897.71875,66.90167017,6562.875,105.3388458,6600.5,6529.55,952.45,6.018535912,15.14399699,3149.75,741.75,14.49458333,6.019999897,6.019999897,0.3022931048163136,213116.21209883495,35495.63209575075,4.240659710535174,87.25739015365791,42852620.45625,13.06208615
2449965915,24.61746063,14088.4125,5988.663855,66.96790218,6795.075,105.303989,6546.75,6805.825,954.6,4.480351627,15.31190372,4876.2,733.15,14.49458333,6.019999897,6.019999897,0.1957270565078323,215720.4157676445,26831.31984630534,6.641966900497174,87.25739015365791,46246091.311875,13.79618156
2449965951,24.725,14087.38054,5990.11521,67.20841408,6513.425,105.2377529,6654.25,8724.7,952.45,5.690598559,15.31231995,3108.9,734.225,14.49458333,6.019999897,6.019999897,0.3062638670053699,215710.47808588375,34087.34098226998,4.228501479139039,87.25739015365791,56827679.0975,12.35936289
2449965986,26.12242126,14096.09917,5908.46875,66.96790218,6889.675,105.2377529,6450.0,6487.625,948.15,5.70963037,15.3340183,3094.925,728.85,14.49458333,6.019999897,6.019999897,0.3062574190266237,216149.8426313948,33735.17261519594,4.2404946221826405,87.25739015365791,44697627.771875,12.43151748
2449966046,27.62744751,14073.67429,5986.782605,67.03761578,6665.0,105.269124,6342.5,6532.775,948.15,5.724270737,15.34329944,3093.85,728.85,14.49458333,6.019999897,6.019999897,0.3063637979223549,215936.5988524994,34269.964474582135,4.239021716791121,87.25739015365791,43540945.375,12.71072452
2449966062,25.8,14085.08042,5985.911792,66.90167017,6777.875,105.269124,6439.25,6706.925,953.525,5.743790543,15.52136538,3101.375,731.0,14.49458333,6.019999897,6.019999897,0.3073532374390588,218619.6796055039,34381.82354212178,4.236851092896175,87.25739015365791,45458699.284375004,12.5036731
2449966106,64.5,14088.18679,5983.9875,66.96790218,6946.65,105.269124,6826.25,6760.675,953.525,4.422279179,15.20823448,3151.9,735.3,14.49458333,6.019999897,6.019999897,0.3024279234990009,214256.4481003585,26462.863328646265,4.28072796414505,87.25739015365791,46964042.98875,14.28139637
2449966162,25.58498688,14086.62783,5986.1375,67.14218616,6657.475,105.269124,7052.0,6735.95,956.75,5.59397347,14.76807311,3118.575,737.45,14.49458333,6.019999897,6.019999897,0.3066924180377134,208032.34966680064,33486.294362772125,4.223136299004671,87.25739015365791,44844418.72625,11.89401748
2449966214,25.47751312,14094.54021,5994.2,77.26824131,6658.55,105.2377529,7256.25,6843.45,966.425,5.61837374,15.33583034,3148.675,733.15,14.49458333,6.019999897,6.019999897,0.3068332446998499,216151.477380868,33677.655872308,4.2888714840291495,87.25739015365791,45567453.9975,13.557758
2449966237,26.12255249,14058.47417,6497.450647,66.90167017,7342.25,105.269124,6912.25,7431.475,964.275,5.61837374,15.01733303,3140.075,736.375,14.49458333,6.019999897,6.019999897,0.3069888493588978,211120.7885045428,36505.10609205081,4.258450584844889,87.25739015365791,54563747.31875,12.33844881
2449966290,88.04252625,14078.02783,5216.11521,66.86681337,6689.725,105.269124,6654.25,6523.1,956.75,5.570061195,14.88538673,3119.65,732.075,14.49458333,6.019999897,6.019999897,0.3065867687821447,209556.8886452527,29054.08091987028,4.255567302117791,87.25739015365791,43637745.14750001,13.42390585
2449966328,64.60753937,14096.84033,6155.869397,67.24327087,6678.975,105.269124,6858.5,7302.475,968.575,5.546149433,15.67304575,3146.525,733.15,14.49458333,6.019999897,6.019999897,0.3077259116289783,220940.42342253512,34141.371565793605,4.285942927194715,87.25739015365791,48773047.963125005,13.77526748
